Review ID,Product Id,User Id,Summary,Text,Product Score
21099,B002QWP89S,A1JK0GD4UVOGAI,Teenie Greenie,Dogs love greenies. Awesome product. Super price. Item was shipped very rapidly. Great packaging. Overall wonderful experience. All animals are happy!,5
21100,B002QWP89S,A2U1K9VVOI6JY8,love it!!!,My dog thinks it is crack! He is crazy over these teenie greeinies. Arived on time and cheeper than the store for sure. I would recomend to all.,5
21101,B002QWP89S,A3BUWBTRGMMJOB,Great Chew Treat,Greenies are the special treat we give our golden retriever and great pyrenee/golden retriever mix.  Greenies are hard enough that our dogs have to chew slowly but not so hard that I feel uncomfortable giving it to them.,5
21102,B002QWP89S,A2WYY318G9XQQD,My Dog LOVES These!,"Plain and simple, my dog loves these. She dances, spins, & squeaks whenever one is brought out! While this makes me happy as well, it is important to say that regular feedings of 1 to 2 a week have helped avoid teeth cleanings and extractions over the years! Too bad they don't have an equivalent for humans!",5
21103,B002QWP89S,A23PQN6R4VWJYC,Great treats,"Penny loves it. She keeps asking for more and more :)<br />I was very glad to know that because its healthy, cheap and tasty. I definitely will buy more, next time!",5
21104,B002QWP89S,A277AIYW087GSU,My dog loves them and the Vet complimented my dog's teeth,"Started buying these for my dog and he loves them. They are easy on his teeth (not too hard, etc) and my vet complimented that his teeth are in good condition. Your dog may need teeth cleaning once in awhile (it's not a substitute) but it mitigates the tartar buildup effectively when given daily. Will buy over and over again.",5
21105,B002QWP89S,AEZ8OREQVE2P,great treat! not too smelly,"For a picky boxer that doesn't like or eat many treats, she is addicted to these!  They aren't very chalky or too smelly and she enjoys the hard but soft enough texture for her big mouth/small teeth combo :)  These treats also don't leave any residue on the carpet which is very nice.",5
21106,B002QWP89S,A32A6VCEVD7UPP,Great Deal!,"I have 2 small dogs and buying this pack on Amazon saved a great deal of money! I was worried about them being outdated and dried out but I was wrong, I had one myself they were so fresh but for some reason now I have the urge to chase squirrels.",5
21107,B002QWP89S,A18QBXDXQHMS66,The Best!,"My dog can't eat bully sticks or bones, so I have to find other treats.  She is also a bit overweight, so how can I beat Greenies Lite Treats?  The dog loves them and they are good for her teeth.  All around a perfect product.",5
21108,B002QWP89S,A12ZQGR04U1FRZ,chew away!,My dog loves these and it keeps him busy for 5 minutes which is a long time for my chew hound!,5
21109,B002QWP89S,AT66IKVKXSI46,Great product,"My boxer likes these, but he doesn't get really excited about them.  But if they work as advertised and clean his teeth, then they are great.",5
21110,B002QWP89S,A4P68O5TH3FR5,The picky boys' favorate,My dogs like this a lot. They are willing to do any tricks for this. They have it for over three years and still love it.,5
21111,B002QWP89S,A1WIQ7UO5OUB0M,Greenies Petite,"As with any dog treat, you must monitor your pet while consuming but Greenies are the best! My dogs know exactly when it is Greenie Time!",5
21112,B002QWP89S,A44JFZK0YP9N,Greenies are the best,"I have a 6 pound toy poodle and she would be very depressed without her daily ration of greenies.  She knows that after supper she receives her greenie and she loves them.  It is the one thing that I can depend on her eating.  Since we do feed a lot of soft food, the greenie helps clean her teeth.  The price on these greenies is very good and they were fresh and came in a timely manner.",5
21114,B002QWP89S,A10NJPL8SA82WC,Awesome Product,"These things are awesome.  These Greenies really clean your dog's teeth very well.  When I first opened the container I was a bit skeptical because they smelled pretty bad but after a week of using these.  My dogs breath was great, and I used to not be able to bear her breath.  It's a must buy for any pet owner.",5
21115,B002QWP89S,A10NJPL8SA82WC,Awesome Product,"These things are awesome.  These Greenies really clean your dog's teeth very well.  When I first opened the container I was a bit skeptical because they smelled pretty bad but after a week of using these.  My dogs breath was great, and I used to not be able to bear her breath.  It's a must buy for any pet owner.",5
21116,B002QWP89S,A3M4QZCQV0GOUY,doggy chews,"If you need to keep your dogs mouth and gums clean and healthy, this will easily do the job.  My dog looks forward to this treat!",5
21118,B002QWP89S,A1R6XA0SVLOIVC,Buy the sample size first!,"My pekingese loves these!She is known to be quite a picky eater,so I ordered the sample size( called a 'mini-treat pak' of the Greenies first to see if she'd like them.( I believe the sample size =22 of the 'Teenie' size). She ended up loving them,so I kept the small zip-lock pouch the sample size came in. I just take about 20 of the Greenies at a time from the large 96 chews container and refill the zip-lock pouch.*It also is a great way to bring some Greenies along with you when you are traveling with your dog!<br /><a href=""http://www.amazon.com/gp/product/B000JQCJIG"">Greenies Treats for Dogs (5-15 lbs/2-7 kg)Mini Treat-Pak-Teenie 6 oz</a>",5
21119,B002QWP89S,A2M9SS7VM3MVLP,My dogs love these!!,"As soon as my dogs hear that I open the box they come running.  They absolutely love these chews! Don't know what it is, but they're irresistable to my dogs!",5
21123,B002QWP89S,AA5D2Q1O4ZMG8,Dog's love them,"I order these constantly for my dogs, and my review is always the same:  Most dogs think they are the best thing since grass, and will do all kinds of tricks to get them.",5
21124,B002QWP89S,A2BSSCFGB5TRV4,Greenies - the best price anywhere.,This is the best price for Greenies.  Greenies do a great job helping to keep my dog's teeth in their best shape.  So glad I discovered this product on Amazon as they are almost too expensive to buy anywhere else.,5
21126,B002QWP89S,A3H3T02220D62N,My doggies love these,"My two dachshunds love these things.  They know they are going to get one every morning.  They lead me to the pantry and are so cute when they beg or I call it talking, letting me know that they can't hardly wait.  Great product.",5
21127,B002QWP89S,AHD1NIMHE5F4D,Greenies,Thank you so much for sending us this product that our dogs love so much! It was neatly packaged and enjoyed by the dogs the minute we opened the package. The deal is amazing!,5
21128,B002QWP89S,A3L11W77XKW6U,Great Price,Our yorkie and shitzu love greenies and the price at amazon is significantly lower than what I can find at petsmart or Petco. I will continue to buy from Amazon,5
21130,B002QWP89S,ASCE5545RQ01I,Greenies for a picky eater,"I had to pay a fortune to have our dog's teeth cleaned. Plus it was a difficult thing for her...she got very upset and was in pain for a few days. So I started using Greenies, and wow...they have her scheduled for a teeth cleaning that I will cancel, because it has kept her teeth so clean. Best of all, though, she is a very picky eater. Most things that are supposedly flavored to please dogs do not please her. She just won't eat them, but Greenies for teeth...she can't wait to have them. I just ask her if she wants to brush her teeth, and she is ready and waiting. The other night I got out her pills to give her for arthritis and made the mistake of getting out the greenie at the same time. She didn't want the pills although they were covered in peanut butter, which she usually loves. Once she finished the greenie, she wanted the ""peanut butter pills.""",5
21131,B002QWP89S,A2WUK1O9802GNW,My dog's favorite treat!,"Greenies are great dental chews that keep my dog with minimal plaque.<br />My 3 yr old loves it.<br />The price of the 96 Teenie Pack (or more) from Amazon is unbeatable.<br /><br />Of note, my dog didn't like it very much when he tried it the first time when he was 2 months old. He grew to love it more and more. So don't give up and give it to someone else if your puppy is not crazy about them from the first day.",5
21132,B002QWP89S,A732RD4GCA3Z3,Cheapest anywhere,My dog loves em. This is cheapest you will find these anywhere! This is my second time ordering great deal!,5
21134,B002QWP89S,ARWT2JE2ZBQFF,,"This product is great, you get as many treats with the teenies as the Petite size and my puppies love them like crazy. The price is great, delivery service was great, overall happy with everything",5
21135,B002QWP89S,A18KK6UY5352LQ,Greenies,Shipped very fast.  Great product for your dog's teeth.  I have been giving my poodle greenies ofr years now and my vet said that her teeth are just as white and healthy as a 2 year old dogs.  She is 10 years old.,5
